step,tag,value
112000,Self-play/ELO,1171.4901123046875
112000,Self-play/ELO,1177.5823974609375
112000,Self-play/ELO,1180.031494140625
112000,Self-play/ELO,1169.3089599609375
113000,Self-play/ELO,1186.160400390625
113000,Self-play/ELO,1187.4166259765625
113000,Self-play/ELO,1182.2154541015625
113000,Self-play/ELO,1179.9432373046875
113000,Self-play/ELO,1177.5823974609375
113000,Self-play/ELO,1172.132080078125
113000,Self-play/ELO,1179.052978515625
113000,Self-play/ELO,1169.3089599609375
114000,Self-play/ELO,1185.183837890625
114000,Self-play/ELO,1182.2154541015625
114000,Self-play/ELO,1170.308837890625
114000,Self-play/ELO,1179.2330322265625
114000,Self-play/ELO,1171.0164794921875
114000,Self-play/ELO,1178.3216552734375
114000,Self-play/ELO,1169.3089599609375
115000,Self-play/ELO,1182.7703857421875
115000,Self-play/ELO,1185.9654541015625
115000,Self-play/ELO,1169.9769287109375
115000,Self-play/ELO,1179.125732421875
115000,Self-play/ELO,1177.5823974609375
115000,Self-play/ELO,1177.59326171875
116000,Self-play/ELO,1181.0955810546875
116000,Self-play/ELO,1184.7308349609375
116000,Self-play/ELO,1182.2154541015625
116000,Self-play/ELO,1169.1466064453125
116000,Self-play/ELO,1186.6220703125
116000,Self-play/ELO,1177.5823974609375
116000,Self-play/ELO,1169.66015625
116000,Self-play/ELO,1169.3089599609375
117000,Self-play/ELO,1181.0955810546875
117000,Self-play/ELO,1183.7486572265625
117000,Self-play/ELO,1182.2154541015625
117000,Self-play/ELO,1168.213623046875
117000,Self-play/ELO,1168.973388671875
117000,Self-play/ELO,1177.59326171875
118000,Self-play/ELO,1183.7486572265625
118000,Self-play/ELO,1167.8966064453125
118000,Self-play/ELO,1179.2252197265625
118000,Self-play/ELO,1177.5823974609375
118000,Self-play/ELO,1177.59326171875
118000,Self-play/ELO,1169.3089599609375
119000,Self-play/ELO,1181.0955810546875
119000,Self-play/ELO,1183.7486572265625
119000,Self-play/ELO,1182.2154541015625
119000,Self-play/ELO,1166.88671875
119000,Self-play/ELO,1185.8759765625
119000,Self-play/ELO,1177.5823974609375
119000,Self-play/ELO,1168.517333984375
120000,Self-play/ELO,1181.0955810546875
120000,Self-play/ELO,1183.7486572265625
120000,Self-play/ELO,1182.2154541015625
120000,Self-play/ELO,1185.1328125
120000,Self-play/ELO,1168.0625
120000,Self-play/ELO,1177.59326171875
120000,Self-play/ELO,1169.3089599609375
121000,Self-play/ELO,1181.0955810546875
121000,Self-play/ELO,1183.7486572265625
121000,Self-play/ELO,1181.5042724609375
121000,Self-play/ELO,1166.1956787109375
121000,Self-play/ELO,1177.5823974609375
121000,Self-play/ELO,1177.59326171875
121000,Self-play/ELO,1169.3089599609375
122000,Self-play/ELO,1181.0955810546875
122000,Self-play/ELO,1183.7486572265625
122000,Self-play/ELO,1166.1956787109375
122000,Self-play/ELO,1179.2252197265625
122000,Self-play/ELO,1177.59326171875
122000,Self-play/ELO,1169.259521484375
123000,Self-play/ELO,1180.1485595703125
123000,Self-play/ELO,1183.7486572265625
123000,Self-play/ELO,1180.0703125
123000,Self-play/ELO,1179.2252197265625
123000,Self-play/ELO,1177.603515625
123000,Self-play/ELO,1167.623291015625
124000,Self-play/ELO,1179.357177734375
124000,Self-play/ELO,1165.2803955078125
124000,Self-play/ELO,1185.1328125
124000,Self-play/ELO,1179.2252197265625
124000,Self-play/ELO,1167.185302734375
124000,Self-play/ELO,1177.59326171875
124000,Self-play/ELO,1167.91845703125
125000,Self-play/ELO,1179.2039794921875
125000,Self-play/ELO,1183.7991943359375
125000,Self-play/ELO,1178.6270751953125
125000,Self-play/ELO,1165.027099609375
125000,Self-play/ELO,1185.1328125
125000,Self-play/ELO,1176.7344970703125
125000,Self-play/ELO,1167.185302734375
126000,Self-play/ELO,1179.3333740234375
126000,Self-play/ELO,1162.8282470703125
126000,Self-play/ELO,1185.1328125
126000,Self-play/ELO,1179.2252197265625
126000,Self-play/ELO,1177.1795654296875
127000,Self-play/ELO,1178.7264404296875
127000,Self-play/ELO,1183.8875732421875
127000,Self-play/ELO,1177.8807373046875
127000,Self-play/ELO,1162.3297119140625
127000,Self-play/ELO,1185.1328125
127000,Self-play/ELO,1176.00927734375
127000,Self-play/ELO,1167.185302734375
127000,Self-play/ELO,1176.404541015625
128000,Self-play/ELO,1185.1328125
128000,Self-play/ELO,1179.2252197265625
128000,Self-play/ELO,1175.2867431640625
128000,Self-play/ELO,1167.185302734375
128000,Self-play/ELO,1167.177734375
129000,Self-play/ELO,1178.15087890625
129000,Self-play/ELO,1183.92578125
129000,Self-play/ELO,1177.8807373046875
129000,Self-play/ELO,1162.3297119140625
129000,Self-play/ELO,1185.1328125
129000,Self-play/ELO,1179.2252197265625
129000,Self-play/ELO,1167.185302734375
129000,Self-play/ELO,1175.7197265625
130000,Self-play/ELO,1162.3297119140625
130000,Self-play/ELO,1175.2867431640625
130000,Self-play/ELO,1166.07763671875
131000,Self-play/ELO,1183.9810791015625
131000,Self-play/ELO,1161.0904541015625
131000,Self-play/ELO,1185.1328125
131000,Self-play/ELO,1178.476806640625
131000,Self-play/ELO,1167.185302734375
132000,Self-play/ELO,1178.2784423828125
132000,Self-play/ELO,1183.64599609375
132000,Self-play/ELO,1159.8583984375
132000,Self-play/ELO,1185.1328125
133000,Self-play/ELO,1159.8583984375
133000,Self-play/ELO,1185.1328125
133000,Self-play/ELO,1177.7508544921875
133000,Self-play/ELO,1175.2867431640625
133000,Self-play/ELO,1167.1307373046875
133000,Self-play/ELO,1175.47900390625
133000,Self-play/ELO,1165.955810546875
134000,Self-play/ELO,1177.99560546875
134000,Self-play/ELO,1177.8807373046875
134000,Self-play/ELO,1159.8583984375
134000,Self-play/ELO,1177.770263671875
134000,Self-play/ELO,1175.2867431640625
134000,Self-play/ELO,1165.9608154296875
134000,Self-play/ELO,1175.47900390625
134000,Self-play/ELO,1163.7791748046875
135000,Self-play/ELO,1178.3609619140625
135000,Self-play/ELO,1177.770263671875
135000,Self-play/ELO,1165.2301025390625
135000,Self-play/ELO,1161.8035888671875
136000,Self-play/ELO,1183.64599609375
136000,Self-play/ELO,1158.8702392578125
136000,Self-play/ELO,1175.2867431640625
136000,Self-play/ELO,1165.2301025390625
136000,Self-play/ELO,1175.19140625
137000,Self-play/ELO,1177.7412109375
137000,Self-play/ELO,1183.64599609375
137000,Self-play/ELO,1177.8807373046875
137000,Self-play/ELO,1157.8868408203125
137000,Self-play/ELO,1184.5419921875
137000,Self-play/ELO,1177.770263671875
137000,Self-play/ELO,1175.2867431640625
137000,Self-play/ELO,1165.2301025390625
137000,Self-play/ELO,1161.0732421875
138000,Self-play/ELO,1177.375244140625
138000,Self-play/ELO,1184.160888671875
138000,Self-play/ELO,1177.8807373046875
138000,Self-play/ELO,1156.6669921875
138000,Self-play/ELO,1173.7225341796875
138000,Self-play/ELO,1160.600341796875
139000,Self-play/ELO,1183.4317626953125
139000,Self-play/ELO,1155.2130126953125
139000,Self-play/ELO,1183.7183837890625
139000,Self-play/ELO,1174.56640625
139000,Self-play/ELO,1163.983642578125
139000,Self-play/ELO,1173.7225341796875
140000,Self-play/ELO,1177.298828125
140000,Self-play/ELO,1176.6396484375
140000,Self-play/ELO,1154.490966796875
140000,Self-play/ELO,1183.7183837890625
140000,Self-play/ELO,1162.744384765625
140000,Self-play/ELO,1173.7225341796875
141000,Self-play/ELO,1176.398681640625
141000,Self-play/ELO,1183.189208984375
141000,Self-play/ELO,1177.4261474609375
141000,Self-play/ELO,1173.8487548828125
141000,Self-play/ELO,1161.7606201171875
141000,Self-play/ELO,1173.7833251953125
141000,Self-play/ELO,1160.600341796875
142000,Self-play/ELO,1176.5235595703125
142000,Self-play/ELO,1183.189208984375
142000,Self-play/ELO,1175.88134765625
142000,Self-play/ELO,1153.6490478515625
142000,Self-play/ELO,1183.4879150390625
142000,Self-play/ELO,1176.847900390625
142000,Self-play/ELO,1160.2947998046875
142000,Self-play/ELO,1171.010009765625
142000,Self-play/ELO,1160.600341796875
143000,Self-play/ELO,1176.5235595703125
143000,Self-play/ELO,1183.189208984375
143000,Self-play/ELO,1152.4627685546875
143000,Self-play/ELO,1173.8487548828125
143000,Self-play/ELO,1159.3240966796875
143000,Self-play/ELO,1160.121826171875
144000,Self-play/ELO,1176.5235595703125
144000,Self-play/ELO,1174.9769287109375
144000,Self-play/ELO,1183.2540283203125
144000,Self-play/ELO,1176.614013671875
144000,Self-play/ELO,1158.841064453125
144000,Self-play/ELO,1170.03955078125
145000,Self-play/ELO,1174.2181396484375
145000,Self-play/ELO,1183.189208984375
145000,Self-play/ELO,1151.968505859375
145000,Self-play/ELO,1176.614013671875
145000,Self-play/ELO,1158.841064453125
145000,Self-play/ELO,1168.5845947265625
145000,Self-play/ELO,1160.3177490234375
146000,Self-play/ELO,1172.6007080078125
146000,Self-play/ELO,1183.189208984375
146000,Self-play/ELO,1174.4874267578125
146000,Self-play/ELO,1183.018798828125
146000,Self-play/ELO,1175.188232421875
146000,Self-play/ELO,1173.8487548828125
146000,Self-play/ELO,1167.116943359375
146000,Self-play/ELO,1159.4547119140625
147000,Self-play/ELO,1151.9256591796875
147000,Self-play/ELO,1158.841064453125
147000,Self-play/ELO,1167.1304931640625
148000,Self-play/ELO,1172.9697265625
148000,Self-play/ELO,1183.189208984375
148000,Self-play/ELO,1174.5406494140625
148000,Self-play/ELO,1181.64892578125
148000,Self-play/ELO,1175.1453857421875
148000,Self-play/ELO,1173.60986328125
148000,Self-play/ELO,1165.99853515625
148000,Self-play/ELO,1157.0693359375
149000,Self-play/ELO,1173.33056640625
149000,Self-play/ELO,1174.581787109375
149000,Self-play/ELO,1151.517822265625
149000,Self-play/ELO,1181.6773681640625
149000,Self-play/ELO,1158.841064453125
149000,Self-play/ELO,1164.7774658203125
149000,Self-play/ELO,1156.3980712890625
150000,Self-play/ELO,1173.4862060546875
150000,Self-play/ELO,1151.62109375
150000,Self-play/ELO,1174.5718994140625
150000,Self-play/ELO,1173.085693359375
150000,Self-play/ELO,1164.2908935546875
150000,Self-play/ELO,1155.6964111328125
151000,Self-play/ELO,1183.189208984375
151000,Self-play/ELO,1174.581787109375
151000,Self-play/ELO,1151.62109375
151000,Self-play/ELO,1181.2213134765625
151000,Self-play/ELO,1158.841064453125
151000,Self-play/ELO,1164.2908935546875
151000,Self-play/ELO,1155.4630126953125
152000,Self-play/ELO,1173.4862060546875
152000,Self-play/ELO,1183.189208984375
152000,Self-play/ELO,1174.581787109375
152000,Self-play/ELO,1151.62109375
152000,Self-play/ELO,1173.735595703125
152000,Self-play/ELO,1172.9429931640625
152000,Self-play/ELO,1164.2908935546875
153000,Self-play/ELO,1173.4862060546875
153000,Self-play/ELO,1151.7352294921875
153000,Self-play/ELO,1180.8487548828125
153000,Self-play/ELO,1173.735595703125
153000,Self-play/ELO,1172.9429931640625
153000,Self-play/ELO,1163.5645751953125
153000,Self-play/ELO,1155.4630126953125
154000,Self-play/ELO,1173.4862060546875
154000,Self-play/ELO,1182.1910400390625
154000,Self-play/ELO,1173.3643798828125
154000,Self-play/ELO,1151.1114501953125
154000,Self-play/ELO,1180.8487548828125
154000,Self-play/ELO,1173.7481689453125
154000,Self-play/ELO,1172.8184814453125
154000,Self-play/ELO,1163.322998046875
155000,Self-play/ELO,1172.7138671875
155000,Self-play/ELO,1180.8487548828125
155000,Self-play/ELO,1172.271728515625
155000,Self-play/ELO,1171.948486328125
155000,Self-play/ELO,1156.164794921875
155000,Self-play/ELO,1163.322998046875
155000,Self-play/ELO,1155.5999755859375
156000,Self-play/ELO,1173.4862060546875
156000,Self-play/ELO,1172.3626708984375
156000,Self-play/ELO,1150.8746337890625
156000,Self-play/ELO,1180.3819580078125
156000,Self-play/ELO,1170.795654296875
156000,Self-play/ELO,1171.478271484375
156000,Self-play/ELO,1163.322998046875
156000,Self-play/ELO,1155.269775390625
157000,Self-play/ELO,1172.1236572265625
157000,Self-play/ELO,1181.6934814453125
157000,Self-play/ELO,1150.8746337890625
157000,Self-play/ELO,1170.795654296875
157000,Self-play/ELO,1172.0299072265625
158000,Self-play/ELO,1181.6934814453125
158000,Self-play/ELO,1171.7120361328125
158000,Self-play/ELO,1150.8746337890625
158000,Self-play/ELO,1180.60009765625
158000,Self-play/ELO,1172.1434326171875
158000,Self-play/ELO,1153.99609375
158000,Self-play/ELO,1162.4110107421875
158000,Self-play/ELO,1155.4385986328125
159000,Self-play/ELO,1170.1434326171875
159000,Self-play/ELO,1170.795654296875
159000,Self-play/ELO,1171.5189208984375
159000,Self-play/ELO,1153.99609375
159000,Self-play/ELO,1162.363037109375
159000,Self-play/ELO,1154.64453125
160000,Self-play/ELO,1169.875
160000,Self-play/ELO,1181.20751953125
160000,Self-play/ELO,1171.206787109375
160000,Self-play/ELO,1150.8746337890625
160000,Self-play/ELO,1180.6563720703125
160000,Self-play/ELO,1170.795654296875
160000,Self-play/ELO,1153.99609375
160000,Self-play/ELO,1153.6922607421875
161000,Self-play/ELO,1169.875
161000,Self-play/ELO,1180.722900390625
161000,Self-play/ELO,1150.9984130859375
161000,Self-play/ELO,1180.6563720703125
161000,Self-play/ELO,1170.795654296875
161000,Self-play/ELO,1171.281982421875
161000,Self-play/ELO,1153.99609375
161000,Self-play/ELO,1161.9786376953125
161000,Self-play/ELO,1151.7154541015625
162000,Self-play/ELO,1169.875
162000,Self-play/ELO,1180.2396240234375
162000,Self-play/ELO,1169.5340576171875
162000,Self-play/ELO,1150.73388671875
162000,Self-play/ELO,1180.6563720703125
162000,Self-play/ELO,1170.795654296875
162000,Self-play/ELO,1171.281982421875
162000,Self-play/ELO,1153.99609375
162000,Self-play/ELO,1161.6910400390625
162000,Self-play/ELO,1150.744873046875
163000,Self-play/ELO,1169.875
163000,Self-play/ELO,1150.8460693359375
163000,Self-play/ELO,1180.813232421875
163000,Self-play/ELO,1171.281982421875
163000,Self-play/ELO,1150.767578125
164000,Self-play/ELO,1169.875
164000,Self-play/ELO,1180.22705078125
164000,Self-play/ELO,1170.795654296875
164000,Self-play/ELO,1171.281982421875
164000,Self-play/ELO,1153.99609375
164000,Self-play/ELO,1161.7869873046875
165000,Self-play/ELO,1169.875
165000,Self-play/ELO,1180.2396240234375
165000,Self-play/ELO,1150.8460693359375
165000,Self-play/ELO,1170.795654296875
165000,Self-play/ELO,1171.9129638671875
165000,Self-play/ELO,1161.7869873046875
165000,Self-play/ELO,1150.47119140625
166000,Self-play/ELO,1168.9854736328125
166000,Self-play/ELO,1180.2396240234375
166000,Self-play/ELO,1169.5340576171875
166000,Self-play/ELO,1150.8460693359375
166000,Self-play/ELO,1179.238037109375
166000,Self-play/ELO,1170.795654296875
166000,Self-play/ELO,1171.2158203125
166000,Self-play/ELO,1153.99609375
166000,Self-play/ELO,1161.7869873046875
167000,Self-play/ELO,1150.8460693359375
167000,Self-play/ELO,1170.795654296875
167000,Self-play/ELO,1161.7869873046875
167000,Self-play/ELO,1149.0435791015625
168000,Self-play/ELO,1167.6082763671875
168000,Self-play/ELO,1180.2396240234375
168000,Self-play/ELO,1150.8460693359375
168000,Self-play/ELO,1179.037353515625
168000,Self-play/ELO,1170.795654296875
168000,Self-play/ELO,1171.2908935546875
168000,Self-play/ELO,1153.99609375
168000,Self-play/ELO,1148.3321533203125
169000,Self-play/ELO,1166.383544921875
169000,Self-play/ELO,1178.488525390625
169000,Self-play/ELO,1170.795654296875
169000,Self-play/ELO,1171.2908935546875
169000,Self-play/ELO,1161.7869873046875
169000,Self-play/ELO,1148.2701416015625
170000,Self-play/ELO,1165.4771728515625
170000,Self-play/ELO,1180.1864013671875
170000,Self-play/ELO,1169.0574951171875
170000,Self-play/ELO,1149.6549072265625
170000,Self-play/ELO,1171.2908935546875
170000,Self-play/ELO,1153.50439453125
170000,Self-play/ELO,1161.7869873046875
171000,Self-play/ELO,1165.041259765625
171000,Self-play/ELO,1148.9619140625
171000,Self-play/ELO,1177.76171875
171000,Self-play/ELO,1170.8404541015625
171000,Self-play/ELO,1171.2908935546875
171000,Self-play/ELO,1152.400390625
171000,Self-play/ELO,1161.7869873046875
171000,Self-play/ELO,1146.4453125
172000,Self-play/ELO,1179.7601318359375
172000,Self-play/ELO,1147.956787109375
172000,Self-play/ELO,1177.2674560546875
172000,Self-play/ELO,1169.604248046875
172000,Self-play/ELO,1171.2908935546875
172000,Self-play/ELO,1151.7242431640625
172000,Self-play/ELO,1145.657958984375
173000,Self-play/ELO,1164.822021484375
173000,Self-play/ELO,1179.7601318359375
173000,Self-play/ELO,1146.8907470703125
173000,Self-play/ELO,1176.5291748046875
173000,Self-play/ELO,1169.5426025390625
173000,Self-play/ELO,1151.567138671875
173000,Self-play/ELO,1161.7869873046875
173000,Self-play/ELO,1145.657958984375
174000,Self-play/ELO,1164.822021484375
174000,Self-play/ELO,1179.7601318359375
174000,Self-play/ELO,1169.0574951171875
174000,Self-play/ELO,1146.3646240234375
174000,Self-play/ELO,1176.32861328125
174000,Self-play/ELO,1170.936767578125
174000,Self-play/ELO,1151.567138671875
174000,Self-play/ELO,1145.737060546875
175000,Self-play/ELO,1164.822021484375
175000,Self-play/ELO,1169.0574951171875
175000,Self-play/ELO,1145.3709716796875
175000,Self-play/ELO,1175.6290283203125
175000,Self-play/ELO,1169.05419921875
175000,Self-play/ELO,1170.441650390625
175000,Self-play/ELO,1161.7869873046875
176000,Self-play/ELO,1164.822021484375
176000,Self-play/ELO,1179.5435791015625
176000,Self-play/ELO,1169.0574951171875
176000,Self-play/ELO,1166.39892578125
176000,Self-play/ELO,1170.254150390625
176000,Self-play/ELO,1151.567138671875
176000,Self-play/ELO,1144.8345947265625
177000,Self-play/ELO,1164.822021484375
177000,Self-play/ELO,1169.0574951171875
177000,Self-play/ELO,1144.6339111328125
177000,Self-play/ELO,1175.3846435546875
177000,Self-play/ELO,1163.77392578125
177000,Self-play/ELO,1170.49560546875
177000,Self-play/ELO,1151.567138671875
177000,Self-play/ELO,1161.7869873046875
178000,Self-play/ELO,1164.822021484375
178000,Self-play/ELO,1180.0870361328125
178000,Self-play/ELO,1175.3846435546875
178000,Self-play/ELO,1163.77392578125
178000,Self-play/ELO,1170.129150390625
178000,Self-play/ELO,1161.7869873046875
178000,Self-play/ELO,1144.354248046875
179000,Self-play/ELO,1164.822021484375
179000,Self-play/ELO,1179.3687744140625
179000,Self-play/ELO,1144.28955078125
179000,Self-play/ELO,1175.3846435546875
179000,Self-play/ELO,1163.77392578125
179000,Self-play/ELO,1151.567138671875
179000,Self-play/ELO,1161.4107666015625
179000,Self-play/ELO,1144.354248046875
180000,Self-play/ELO,1163.8558349609375
180000,Self-play/ELO,1179.513427734375
180000,Self-play/ELO,1169.0574951171875
180000,Self-play/ELO,1142.2867431640625
180000,Self-play/ELO,1163.067626953125
180000,Self-play/ELO,1169.9051513671875
180000,Self-play/ELO,1160.7974853515625
180000,Self-play/ELO,1144.354248046875
181000,Self-play/ELO,1142.0780029296875
181000,Self-play/ELO,1175.3846435546875
181000,Self-play/ELO,1161.8948974609375
181000,Self-play/ELO,1151.3321533203125
181000,Self-play/ELO,1144.354248046875
182000,Self-play/ELO,1163.113525390625
182000,Self-play/ELO,1179.5506591796875
182000,Self-play/ELO,1142.107177734375
182000,Self-play/ELO,1162.045166015625
182000,Self-play/ELO,1168.8590087890625
182000,Self-play/ELO,1151.23779296875
182000,Self-play/ELO,1159.6064453125
182000,Self-play/ELO,1144.354248046875
183000,Self-play/ELO,1162.4410400390625
183000,Self-play/ELO,1169.0574951171875
183000,Self-play/ELO,1142.107177734375
183000,Self-play/ELO,1175.3846435546875
183000,Self-play/ELO,1162.1610107421875
183000,Self-play/ELO,1168.260986328125
183000,Self-play/ELO,1150.67578125
183000,Self-play/ELO,1158.656982421875
183000,Self-play/ELO,1144.354248046875
184000,Self-play/ELO,1161.9971923828125
184000,Self-play/ELO,1169.0574951171875
184000,Self-play/ELO,1142.107177734375
184000,Self-play/ELO,1168.0855712890625
184000,Self-play/ELO,1150.474365234375
185000,Self-play/ELO,1161.9971923828125
185000,Self-play/ELO,1169.0574951171875
185000,Self-play/ELO,1142.107177734375
185000,Self-play/ELO,1175.3846435546875
185000,Self-play/ELO,1161.449951171875
185000,Self-play/ELO,1167.2625732421875
185000,Self-play/ELO,1150.474365234375
185000,Self-play/ELO,1158.656982421875
185000,Self-play/ELO,1144.3868408203125
186000,Self-play/ELO,1161.9971923828125
186000,Self-play/ELO,1178.11376953125
186000,Self-play/ELO,1142.107177734375
186000,Self-play/ELO,1150.474365234375
186000,Self-play/ELO,1158.656982421875
187000,Self-play/ELO,1177.783935546875
187000,Self-play/ELO,1169.1680908203125
187000,Self-play/ELO,1174.69873046875
187000,Self-play/ELO,1160.7415771484375
187000,Self-play/ELO,1167.9442138671875
187000,Self-play/ELO,1150.474365234375
187000,Self-play/ELO,1158.656982421875
187000,Self-play/ELO,1143.984375
188000,Self-play/ELO,1161.9971923828125
188000,Self-play/ELO,1177.8807373046875
188000,Self-play/ELO,1141.2138671875
188000,Self-play/ELO,1174.0155029296875
188000,Self-play/ELO,1160.7415771484375
188000,Self-play/ELO,1167.7340087890625
188000,Self-play/ELO,1158.656982421875
188000,Self-play/ELO,1143.984375
189000,Self-play/ELO,1161.2821044921875
189000,Self-play/ELO,1140.2364501953125
189000,Self-play/ELO,1173.33544921875
189000,Self-play/ELO,1160.7415771484375
189000,Self-play/ELO,1167.864013671875
189000,Self-play/ELO,1150.474365234375
189000,Self-play/ELO,1158.1845703125
189000,Self-play/ELO,1143.984375
190000,Self-play/ELO,1161.1583251953125
190000,Self-play/ELO,1177.6427001953125
190000,Self-play/ELO,1168.00634765625
190000,Self-play/ELO,1139.7496337890625
190000,Self-play/ELO,1172.20849609375
190000,Self-play/ELO,1150.474365234375
190000,Self-play/ELO,1143.984375
191000,Self-play/ELO,1160.8760986328125
191000,Self-play/ELO,1176.693359375
191000,Self-play/ELO,1139.7496337890625
191000,Self-play/ELO,1171.31201171875
191000,Self-play/ELO,1160.7415771484375
191000,Self-play/ELO,1167.7183837890625
191000,Self-play/ELO,1150.1448974609375
191000,Self-play/ELO,1157.41357421875
191000,Self-play/ELO,1143.984375
192000,Self-play/ELO,1160.1177978515625
192000,Self-play/ELO,1176.5821533203125
192000,Self-play/ELO,1167.2608642578125
192000,Self-play/ELO,1139.88671875
192000,Self-play/ELO,1171.31201171875
192000,Self-play/ELO,1160.7415771484375
192000,Self-play/ELO,1143.984375
193000,Self-play/ELO,1159.259521484375
193000,Self-play/ELO,1176.20556640625
193000,Self-play/ELO,1171.31201171875
193000,Self-play/ELO,1160.7415771484375
193000,Self-play/ELO,1166.894287109375
193000,Self-play/ELO,1149.9547119140625
193000,Self-play/ELO,1143.984375
194000,Self-play/ELO,1158.83251953125
194000,Self-play/ELO,1139.3255615234375
194000,Self-play/ELO,1170.8450927734375
194000,Self-play/ELO,1166.894287109375
194000,Self-play/ELO,1148.932373046875
194000,Self-play/ELO,1143.984375
195000,Self-play/ELO,1158.83251953125
195000,Self-play/ELO,1176.3304443359375
195000,Self-play/ELO,1167.2608642578125
195000,Self-play/ELO,1170.9990234375
195000,Self-play/ELO,1160.393798828125
195000,Self-play/ELO,1166.894287109375
195000,Self-play/ELO,1157.5118408203125
195000,Self-play/ELO,1143.984375
196000,Self-play/ELO,1158.83251953125
196000,Self-play/ELO,1167.2608642578125
196000,Self-play/ELO,1139.50048828125
196000,Self-play/ELO,1170.6668701171875
196000,Self-play/ELO,1159.34912109375
196000,Self-play/ELO,1166.894287109375
196000,Self-play/ELO,1147.7781982421875
196000,Self-play/ELO,1143.984375
197000,Self-play/ELO,1176.4267578125
197000,Self-play/ELO,1167.2608642578125
197000,Self-play/ELO,1166.894287109375
197000,Self-play/ELO,1157.5118408203125
197000,Self-play/ELO,1143.984375
198000,Self-play/ELO,1159.1107177734375
198000,Self-play/ELO,1140.1033935546875
198000,Self-play/ELO,1169.8345947265625
198000,Self-play/ELO,1157.89208984375
198000,Self-play/ELO,1166.894287109375
198000,Self-play/ELO,1147.7781982421875
198000,Self-play/ELO,1144.046630859375
199000,Self-play/ELO,1159.5074462890625
199000,Self-play/ELO,1175.6953125
199000,Self-play/ELO,1167.2608642578125
199000,Self-play/ELO,1170.4853515625
199000,Self-play/ELO,1166.894287109375
199000,Self-play/ELO,1146.6337890625
199000,Self-play/ELO,1157.5118408203125
199000,Self-play/ELO,1142.900390625
200000,Self-play/ELO,1140.25341796875
200000,Self-play/ELO,1158.053955078125
200000,Self-play/ELO,1166.894287109375
200000,Self-play/ELO,1146.1561279296875
200000,Self-play/ELO,1157.5118408203125
200000,Self-play/ELO,1141.6990966796875
201000,Self-play/ELO,1158.271240234375
201000,Self-play/ELO,1175.451904296875
201000,Self-play/ELO,1140.25341796875
201000,Self-play/ELO,1170.565185546875
201000,Self-play/ELO,1157.736083984375
201000,Self-play/ELO,1166.8455810546875
201000,Self-play/ELO,1145.0050048828125
201000,Self-play/ELO,1156.7625732421875
201000,Self-play/ELO,1141.6990966796875
202000,Self-play/ELO,1167.2608642578125
202000,Self-play/ELO,1157.277587890625
202000,Self-play/ELO,1166.895751953125
202000,Self-play/ELO,1156.01611328125
202000,Self-play/ELO,1141.6990966796875
203000,Self-play/ELO,1158.1690673828125
203000,Self-play/ELO,1174.7464599609375
203000,Self-play/ELO,1140.25341796875
203000,Self-play/ELO,1170.565185546875
203000,Self-play/ELO,1157.4691162109375
203000,Self-play/ELO,1166.1463623046875
203000,Self-play/ELO,1143.697265625
203000,Self-play/ELO,1156.01611328125
203000,Self-play/ELO,1141.224365234375
204000,Self-play/ELO,1157.1590576171875
204000,Self-play/ELO,1167.3497314453125
204000,Self-play/ELO,1140.25341796875
204000,Self-play/ELO,1157.6168212890625
204000,Self-play/ELO,1142.9671630859375
204000,Self-play/ELO,1140.43115234375
205000,Self-play/ELO,1156.209228515625
205000,Self-play/ELO,1173.6234130859375
205000,Self-play/ELO,1166.9598388671875
205000,Self-play/ELO,1140.25341796875
205000,Self-play/ELO,1165.8970947265625
205000,Self-play/ELO,1142.9671630859375
205000,Self-play/ELO,1154.8494873046875
205000,Self-play/ELO,1140.1593017578125
206000,Self-play/ELO,1140.25341796875
206000,Self-play/ELO,1170.653564453125
206000,Self-play/ELO,1157.6168212890625
206000,Self-play/ELO,1142.9671630859375
206000,Self-play/ELO,1153.4588623046875
206000,Self-play/ELO,1138.7403564453125
207000,Self-play/ELO,1173.5767822265625
207000,Self-play/ELO,1166.0166015625
207000,Self-play/ELO,1140.25341796875
207000,Self-play/ELO,1142.9671630859375
207000,Self-play/ELO,1152.7681884765625
208000,Self-play/ELO,1155.788330078125
208000,Self-play/ELO,1173.5767822265625
208000,Self-play/ELO,1157.6168212890625
208000,Self-play/ELO,1165.1888427734375
208000,Self-play/ELO,1152.7681884765625
208000,Self-play/ELO,1138.8917236328125
209000,Self-play/ELO,1155.788330078125
209000,Self-play/ELO,1173.5767822265625
209000,Self-play/ELO,1140.25341796875
209000,Self-play/ELO,1170.7216796875
209000,Self-play/ELO,1157.7777099609375
209000,Self-play/ELO,1152.7681884765625
209000,Self-play/ELO,1138.94677734375
210000,Self-play/ELO,1155.788330078125
210000,Self-play/ELO,1139.798095703125
210000,Self-play/ELO,1156.973876953125
210000,Self-play/ELO,1165.007568359375
210000,Self-play/ELO,1142.50830078125
210000,Self-play/ELO,1151.8525390625
210000,Self-play/ELO,1138.94677734375
211000,Self-play/ELO,1155.788330078125
211000,Self-play/ELO,1173.5767822265625
211000,Self-play/ELO,1165.5462646484375
211000,Self-play/ELO,1138.8917236328125
211000,Self-play/ELO,1170.397216796875
211000,Self-play/ELO,1165.0264892578125
211000,Self-play/ELO,1142.50830078125
211000,Self-play/ELO,1150.9412841796875
211000,Self-play/ELO,1137.7830810546875
